RecommendationId,bus_name,bus_review_count
8728,MasterCraft Garage Door Service,4
16002,Pacific Seafood Buffet,86
17443,Rancho De Tia Rosa,145
1491,P.croissants,43
14112,Sweet Tomatoes,26
21039,Sushi Ave,43
16084,The Trunk Space,24
16415,Pacific Seafood Buffet,86
22127,Hodori Restaurant,99
16779,Pacific Seafood Buffet,86
17385,Pacific Seafood Buffet,86
16224,Burger King,3
5446,Discount Tire,25
11118,Apparel Pro Health Care Wear,4
13761,Red Robin,26
17463,Pacific Seafood Buffet,86
12825,Essence Bakery Café,263
17539,Pacific Seafood Buffet,86
17587,Pacific Seafood Buffet,86
16259,Hodori Restaurant,99
18267,Pacific Seafood Buffet,86
18516,Pacific Seafood Buffet,86
22484,Contigo Peru,53
11699,Salon De Manila,3
18628,Pacific Seafood Buffet,86
18941,Pacific Seafood Buffet,86
19869,Pacific Seafood Buffet,86
16106,China Magic Noodle House,148
5424,Tryst Cafe,155
3436,Candy Store,19
22585,Tommy Bahama Restaurant & Bar - Scottsdale,91
288,Greek Gyros,36
8399,The Cheesecake Factory,76
19923,Pacific Seafood Buffet,86
20006,Pacific Seafood Buffet,86
14579,McDonald's,3
20377,Pacific Seafood Buffet,86
21110,Pacific Seafood Buffet,86
21368,Pacific Seafood Buffet,86
21422,Pacific Seafood Buffet,86
4265,Thai'd Up,33
22168,Pacific Seafood Buffet,86
19431,On The Border,35
22852,Pacific Seafood Buffet,86
15587,Hodori Restaurant,99
18033,Teavana,11
1446,The Coffee Bean & Tea Leaf,19
65,Sauce,55
16328,Habanero's,17
3590,Teavana,11
17379,Maggiano's Little Italy,123
129,Sephora,10
6688,NCounter,135
615,Dutch Bros. Coffee,30
3753,Teavana,11
18468,5th and Wine,246
11355,Bagel Nosh,19
286,Teavana,11
744,Teavana,11
7276,Teavana,11
1657,a.bloom Salon,10
8431,Teavana,11
9813,Teavana,11
9897,Teavana,11
16033,Teavana,11
20408,McDowell Mountain Regional Park,12
19073,Classic Barber Shop,15
17871,Los Dos Molinos,37
2901,Central Bistro,52
14001,Firehouse Subs,32
2540,Los Sombreros Mexican Food & Cocktails,149
1507,Jersey Mike's Subs,5
16386,The Parlor,489
12960,America's Taco Shop,8
7957,Arizona Mills,120
7102,Starbucks Coffee,4
7114,Circle K Stores,3
17417,Filiberto's Fresh Mexican Food,6
21390,Black Market Minerals,9
22086,Pei Wei Asian Diner,45
17657,McDowell Mountain Regional Park,12
21535,Hot Air Expeditions,27
201,VinciTorio's Restaurant,122
10436,CMYE at Stand Up Scottsdale,19
7932,The Kitchen,33
13078,My Popcorn Kitchen,12
1682,India Oven,148
15699,Yelp's Cocktail Society at Frasher's!,24
16144,"Deborah Wilson, MD",11
8116,Grimaldi's Pizzeria,287
8595,Paradise Bakery & Cafe,19
12456,Cafe ZuZu,130
1925,Caldero,36
6181,Veterinary Neurological Center,3
15545,Reddi Services,3
18220,Well Suited,6
20860,McDowell Mountain Regional Park,12
11343,Pizza Heaven,83
3194,La Parilla Villa Catering,17
6714,Ramiro's Taco Shop,9
13319,Mijana,56
22770,H&M,40
19115,Gluten Free Creations Bakery,24
315,Phoenicia Grill,82
14781,George & Son's Asian Cuisine,56
11652,Indian Paradise 2,18
10563,Bisteces,5
59,Mimi's Cafe,45
4128,Da Vàng,170
3904,Sa Bai Dee Thai Cuisine,3
17706,IKEA,175
14810,Tandoori Times 3 Indian Bistro,13
13340,Viet Kitchen,70
602,McDowell Mountain Regional Park,12
67,Phoenix Sky Harbor International Airport,862
14433,Switch Restaurant & Wine Bar,343
17444,South Mountain Park,98
12427,REI,49
16724,Little Szechuan,38
15860,Petite Maison,222
14234,Whole Foods Market,95
8287,Rezz Guns,3
1201,Cabela's,61
3308,Armando's Mexican Food,21
5617,Five Guys Burgers & Fries,5
7161,Nogales Hot Dogs,49
8304,Provident Partners Mortgage,3
8923,Paradise Bakery & Cafe,19
20404,Khyber Halal,25
20434,The Wilderness Tactical Products,3
21605,Los Olivos Hand Car Wash,51
14197,Einstein Bros Bagels,22
16462,Home Depot,9
20405,Apple Store,88
21628,Southwest Custom Firearms,3
1332,McDowell Mountain Regional Park,12
14279,Houston's,142
16981,H&M,40
14900,Tanzy,116
8753,Southwest Skin Specialists Ltd,3
2070,Sandbar Mexican Grill,52
2729,Dental Studio 101,3
20616,Kay's Kafe,12
10729,The Skeptical Chymist,135
980,Blue Agave Mexican Cantina,72
10091,Candy Store,19
14285,New York 51 Pizzeria,6
2027,Michele's Cocktail Lounge,3
4287,Alberto Italian Restaurant,30
3125,McDowell Mountain Regional Park,12
2614,Rehab Burger Therapy,110
9495,Pig & Pickle,58
1440,Davanti Enoteca,59
13185,Houston's,142
13215,Rancho De Tia Rosa,145
8044,Searsucker,68
8136,Central Bistro,52
2108,Tanzy,116
1976,Sugar Shack Sports Grill,16
22798,Grassroots Kitchen & Tap,75
20332,Symphony Hall,20
7333,The Downside Risk,23
20354,Waste Management Phoenix Open,9
19503,Old Town Scottsdale,42
11424,McDowell Mountain Regional Park,12
15487,24 Hour Fitness,16
10129,La Fonda Del Sol,66
9967,H&M,40
14411,Saguaro Veterinary Clinic,15
3129,Pinnacle Peak Patio,65
5055,Bead World,7
15668,McDowell Mountain Regional Park,12
8670,Federal Pizza,123
12164,Pink Spot,84
10948,Switch Restaurant & Wine Bar,343
10827,Judy's Alterations,11
2802,Fuego Bistro,258
19602,Zoës Kitchen,52
14118,Farm At South Mountain,136
4929,Zinc Bistro,178
14000,Nello's Pizza Mesa,59
3916,Alto Ristorante e Bar,34
19204,Talavera,39
2480,Fresh Mint,128
5657,Sprouts Farmers Market,29
2162,McDowell Mountain Regional Park,12
4998,McDowell Mountain Regional Park,12
13716,Target,17
3015,Costco,42
6019,Avi's Screamers Drive In,15
4416,Burger King,3
12602,ADEQ,3
22005,Walmart,21
16293,Longhorn Steakhouse,8
3518,Michael's Arts & Crafts,11
10557,Discount Tire,5
11030,McDowell Mountain Regional Park,12
12855,Cornish Pasty Company,580
11824,Los Dos Molinos,37
236,Lalibela Ethiopian Cafe,179
22690,Cornish Pasty Company,580
10104,Green,477
8251,Casey Moore's Oyster House,317
5004,Crêpe Bar,53
16491,Four Peaks Brewing Co,735
16487,The Chuck Box,213
21822,Big Jimmy's $5 Large Pizza,29
3313,Phoenix Sky Harbor International Airport,862
38,Lalibela Ethiopian Cafe,179
18131,Harkins Cine Capri at Tempe Marketplace,90
1964,Mellow Mushroom,156
13813,South Mountain Park,98
10170,Essence Bakery Café,263
14180,The Arrogant Butcher,321
621,Lo-Lo's Chicken & Waffles,357
20386,Defalco's Italian Grocery,270
19714,Tempe Tavern,29
3343,Buffalo Wild Wings,51
2151,Fat Tuesday,52
11504,Thai Spices,86
12405,NYPD Pizza,36
11227,Chipotle Mexican Grill,33
4202,Ted's Hot Dogs,239
3452,In-N-Out Burger,137
17175,Beaver Choice,166
20117,Yum Yum China,16
9098,Old Town Tavern,81
15800,Wash Wizard Auto Spa,28
18125,Cartel Coffee Lab,264
148,Trader Joe's,78
5551,Saigon Pho,127
10650,NCounter,135
8341,The Handlebar Tempe,41
558,Canteen Modern Tequila Bar,181
6100,Asian Cafe Express,120
1230,Raising Cane's,12
21104,Haji-Baba,265
5790,unPhogettable,202
13859,RA Sushi Bar Restaurant,145
4028,Dilly's Deli,85
1170,D'lish,255
14953,Tottie's Asian Fusion,130
11077,Chompie's Restaurant & Bakery,221
15825,Camelback Mountain,212
22321,Noodles Ranch,144
17421,Genghis Grill,109
22702,Tempe Beach Park,36
14138,Crackers & Co Cafe,110
2878,Harlow's Cafe,184
3112,Tortilla Flat Arizona,33
3151,Slices Pizza,60
20433,Banfield Pet Hospital,3
3311,Starbucks,9
11767,Paradise Bakery & Cafe,31
4069,Taste of Tops,69
11872,Gordon Biersch Brewery Restaurant,132
16505,Filibertos Mexican Food,29
4687,Papago Dog Park,8
20754,HTC Body Piercing,78
22430,Chaparral Dog Park,88
12815,Xtreme Bean Coffee Company,122
13423,The Original Pancake House,113
6084,Classic Gold Auto Centre,3
12080,Mill Cue Club,59
21779,Rubio's Fresh Mexican Grill,3
19146,Flaming Kabob,50
16938,Thai Basil,152
16301,Teharu Sushi,196
8926,Valley Auto Spa,8
17440,Uni Hair and Nail Salon,19
18979,The Tavern On Mill,80
10793,US Post Office,5
12141,Chevron,5
13047,Sail Inn,29
14370,It's A Grind Coffee House,26
14851,Juice It Up!,9
17594,Rula Bula,238
18833,Pep Boys,11
17622,Chapman Mazda,11
20518,Top's Liquor,61
22817,As You Wish,12
12203,Cornish Pasty Company,580
12444,Persian Room,155
1235,Greek Wraps,108
12737,Chicago Gyros,15
19879,Pane Bianco,278
3008,Lux,461
5331,Five Guys,7
7476,Pho & Grill,15
211,Native New Yorker,5
15917,Angelina's Pho and Grill,12
14508,Bomboba,9
8088,Taqueria Los Yaquis,8
8337,WestWind Glendale 9 Drive-In,14
5246,Cornish Pasty Company,580
8396,Pesto Prima Cafe & Coffee,53
5756,Lalibela Ethiopian Cafe,179
16015,Short Leash Dogs,192
5384,Food Truck Friday,13
363,South Mountain Park,98
307,FEZ,652
20333,Lo-Lo's Chicken & Waffles,357
20277,Sprouts Farmers Market,7
9208,Sprinkles Cupcakes,362
4201,FnB,203
12162,U Nails and Spa,4
1934,Camelback Mountain,212
5807,Carlsbad Tavern,262
13650,Hotel Indigo Scottsdale Boutique Hotel,77
548,The Farm Kitchen,52
4303,Morning Glory Cafe,116
2025,UYE Keepin Your Dog On A ShortLeash,7
9196,Saddle Bronc Grill,17
18094,BLT Steak,105
8423,Tasty Kabob,58
2177,Carrabba's Italian Grill,38
18369,Mi Comida Restaurante Latino,104
3411,The Wigwam,56
12732,American Legion Post #65,3
14252,Cocktail Carnival,4
14796,Inn at Eagle Mountain,10
7651,Firesky Resort & Spa,145
7593,Discount Tire,7
11071,Jiffy Lube,6
11206,Tammie Coe Cakes,121
16421,Cold Stone Creamery,4
19516,Q & Brew,8
21988,ADEQ Emissions Testing Station,5
20074,Legacy Golf Resort,23
19161,Cornish Pasty Company,580
3870,Manila Sunrise Gourmet,7
22595,Cupz N' Crepes,76
9305,Sit. Stay. Ahwatukee Pet Sitting,4
16773,Arizona Science Center,106
11979,Cornish Pasty Company,580
8347,La Condesa Gourmet Taco Shop,307
16741,New Orleans Sno Ball,30
10873,Matt's Big Breakfast,689
16855,Rubio's Fresh Mexican Grill,11
17528,Le Chalet,118
1401,The Fry Bread House,179
6315,Midas Auto Service,4
16336,Jamba Juice,3
12522,Cornish Pasty Company,580
7106,La Bocca Urban Pizzeria + Wine Bar,303
15961,Cornish Pasty Company,580
14821,Penzey's Spices,51
22602,Wash Wizard Auto Spa,28
15646,Acceler8,5
13197,Courtney Valleywide Properties,4
4722,Judy Aguilar-Woertz - State Farm Insurance Agent,5
20873,"Ronan & Tagart, PLC",3
6548,Gold Bar Espresso,77
16683,Managestaff,3
16772,Rosati's Pizza,9
2083,Cornish Pasty Company,580
4715,Crêpe Bar,53
19816,Short Leash Dogs,192
14422,P.croissants,43
15792,Defalco's Italian Grocery,270
3377,Gene's Auto Worx,52
17350,Five Guys Burgers And Fries,47
11335,FnB,203
13817,The Herb Box,236
350,Hotel Indigo Scottsdale Boutique Hotel,77
13191,Herberger Theater Center,49
7579,McCormick-Stillman Railroad Park,82
1481,Cornish Pasty Company,580
2569,The Cove Trattoria,83
682,Davanti Enoteca,59
20968,Hodori Restaurant,99
15357,Tacos Atoyac,182
12229,Citizen Public House,347
9341,Tammie Coe Cakes & MJ Bread,33
12417,Cornish Pasty Company,580
15911,Persian Room,155
15957,Whole Foods Market,58
1559,Cornish Pasty Company,580
15432,Waste Management Phoenix Open,9
5794,Old Town Whiskey,35
18785,Phoenix City Grille,134
19085,Gojo Ethiopian Restauran,8
22295,La Stalla Cucina Rustica,70
9770,Cornish Pasty Company,580
9255,Oregano's Pizza Bistro,202
10721,Mojo Yogurt,71
240,World Of Beer,66
4755,CherryBlossom Noodle Cafe,309
11968,The Handlebar Tempe,41
5013,Canteen Modern Tequila Bar,181
18599,Szechwan Palace,81
5263,The Little Woody,37
6082,Teavana,25
21618,Cornish Pasty Company,580
2447,Arcadia Tavern,160
764,The Chuck Box,213
13546,Postino Arcadia,575
19372,Switch Restaurant & Wine Bar,343
10870,Harlow's Cafe,184
378,Rezz Guns,3
22890,Rooftop Lounge and Patio,3
13782,Nothing Bundt Cakes,5
20759,Cornish Pasty Company,580
722,Four Peaks Brewing Co,735
18823,Cornish Pasty Company,580
13851,Four Peaks Brewing Co,735
8836,Canteen Modern Tequila Bar,181
12878,Cornish Pasty Company,580
16631,Cheba Hut,138
21304,Haji-Baba,265
18765,Rosita's Fine Mexican Food,70
16107,Golden Gate Chinese Restaurant,58
16465,Susie's Mexican Cafe,30
21074,Cornish Pasty Company,580
17701,Fate Brewing Company,32
3130,Angels Trumpet Ale House,100
12571,Citizen Public House,347
3463,La Piccola Cucina,104
16909,Jiffy Lube,5
2712,Cornish Pasty Company,580
11624,Elevate Coffee Co,46
2474,Matador Coffee Roasting,34
21087,Cornish Pasty Company,580
8777,Essence Bakery Café,263
7552,Cornish Pasty Company,580
21025,Fogo de Chao,222
11928,Cornish Pasty Company,580
9142,Sushi Station,61
16851,Best of Europe Meats & Deli,23
18783,Camelback Mountain,212
19546,Upper Crust Pizza Patio Lounge & Wine Bar,119
2058,Chompie's Restaurant & Bakery,115
15799,Food City,3
2771,Cornish Pasty Company,580
11551,Firehouse Subs,32
21038,Buffalo Wild Wings,51
9118,Cornish Pasty Company,580
22787,The Chuck Box,213
5197,Fujiya Market,42
7089,Pop the Soda Shop,53
20410,Cornish Pasty Company,580
21926,The Parlor,489
7983,Frasher's Steak House & Lounge,78
20387,Orange Table,304
14725,Little Chicago Pizza,48
12708,Bad Donkey Sub Salad & Pizza,21
2621,Cornish Pasty Company,580
4933,Arizona Family Chiropractic,3
2308,Cornish Pasty Company,580
3226,Cornish Pasty Company,580
3610,Cornish Pasty Company,580
6801,Cornish Pasty Company,580
17277,Big Jimmy's $5 Large Pizza,29
19240,Cheba Hut,138
7019,Cornish Pasty Company,580
3861,Mark's Cafe,28
9612,Cornish Pasty Company,580
2795,Casey Moore's Oyster House,317
22253,Thai Basil,152
20975,Uni Hair and Nail Salon,19
12013,Cornish Pasty Company,580
11522,Thai Basil,152
20240,Devil's Diner,6
19422,Cornish Pasty Company,580
20339,Cornish Pasty Company,580
21627,Cornish Pasty Company,580
21722,Cornish Pasty Company,580
22500,Cornish Pasty Company,580
5540,P.F. Chang's Rock 'n' Roll Marathon and Half Marathon,39
18589,Phoenix Convention Center,34
9296,Hilton Phoenix Airport,30
22918,Cornish Pasty Company,580
13094,Orange Table,304
20832,Capriotti's Sandwich Shop,74
20645,Fate Brewing Company,32
5593,Renegade Tap & Kitchen,94
8715,The Cove Trattoria,83
10432,Coach House,114
20920,El Hefe,93
10071,Distrito,109
20127,Indulge Burgers & More,218
19393,The Grapevine,89
1574,The Arrogant Butcher,321
14040,Street Eats Festival,46
8276,Cafe ZuZu,130
15698,Bandera,188
20665,The Lodge,131
74,Blanco Tacos And Tequilla,10
19643,W Scottsdale,122
2179,Praying Monk,47
14824,Don & Charlie's,183
12509,SaBai Modern Thai,110
8078,Sprouts Farmers Market,7
16656,Mabel's On Main,124
8418,American Junkie,107
9926,Sushi Roku,139
9092,Soi 4 Bangkok Eatery,65
3449,Petite Maison,222
16609,Patties,68
4572,Su Vino Winery,74
5699,Dos Gringos,136
6466,Old Town Tavern,81
6726,Spanish Fly,40
13351,Rita's Kitchen,46
8971,Honey Bear's BBQ,125
12993,Dirty Dogg Saloon,32
12051,Relish Burger Bistro,25
12284,The Living Room,22
18696,Blue 32 Sports Grill,67
10119,Fate Brewing Company,32
5448,Piestewa Peak,81
5175,Vincent Market Bistro,62
22232,Postino Central,402
21975,Central Bistro,52
9744,America's Taco Shop,14
19585,Hula's Modern Tiki,444
9721,Praying Monk,47
19536,Goldie's Neighborhood Sports Cafe,43
6865,Tottie's Asian Fusion,130
5132,The Original Pancake House,113
7050,Waterfront Dentistry,4
15307,Old Town Tortilla Factory Scottsdale,138
6728,Linder Dermatology,5
17467,Fate Brewing Company,32
6402,VinciTorio's Restaurant,122
747,Angels Trumpet Ale House,100
18608,Tortas Paquime,21
12664,Bonjour Vietnam,8
17857,Chipotle Mexican Grill,15
17250,Tempe Tavern,29
12294,Oregano's Pizza Bistro,59
7143,Phoenix City Grille,134
10040,Tandoori Times 3 Indian Bistro,13
194,Dollar Tree Store #2687,3
21480,Fate Brewing Company,32
12726,Rehab Burger Therapy,110
4333,Pig & Pickle,58
2073,Vovomeena,60
2821,Federal Pizza,123
13290,Carolina's West,76
12910,Searsucker,68
4993,Firehouse Subs,32
15078,SOL Mexican Cocina,97
14266,Candy Face Painting,3
20913,AZ Man Cave,3
4413,Pinnacle Peak,36
15312,Bosa Donuts,74
5859,Dutch Bros Coffee,3
13261,The G Spot Hookah Lounge,4
22587,Dunkin Donuts,3
16070,Fate Brewing Company,32
6806,Hooters,7
11019,Four Peaks Brewery,181
12264,Fate Brewing Company,32
5646,Arizona Exterminating Co.,5
5143,Fate Brewing Company,32
22699,Citizen Public House,347
17004,Romano's Macaroni Grill,38
6146,Fate Brewing Company,32
14761,Fuego Bistro,258
1666,Fate Brewing Company,32
13687,British Airways,4
16719,Superpumper,3
18372,US Post Office,3
16742,Kierland Massage Club,3
13844,Life Time Fitness,53
10755,Firestone Complete Auto Care,7
11095,Bashas',5
20753,Discount Cleaners,4
8024,Fate Brewing Company,32
8734,Fate Brewing Company,32
13881,Fate Brewing Company,32
15830,Just Smiles,5
17621,Fate Brewing Company,32
18678,Fate Brewing Company,32
19088,Fate Brewing Company,32
20411,Fate Brewing Company,32
1973,Blu Burger Grille,4
19387,Rehab Burger Therapy,110
5379,RT O'Sullivan's,40
10292,The Other Q Bar and Grill,17
18505,Penzey's Spices,10
4276,Over Easy,310
14372,McCool's Bar & Grill,9
7918,Samurai Comics,21
3405,Joe's Farm Grill,525
10269,Fleming's Prime Steakhouse & Wine Bar,54
14865,E-Z Buffet,19
20535,Pork on a Fork,125
6563,Applebee's,16
6344,Desert Ridge Marketplace,47
10600,U.S. Egg,47
12792,Twin Peaks,76
9218,On-Auk-Mor Indian Smoke Shop,8
20399,Casey Jones Pub & Grill,36
10569,BJ's Restaurant & Brewhouse,79
9764,Hooters,11
1643,Carlsbad Tavern,262
11085,Kierland Commons,54
20092,Olive Creations,10
21331,Flight Line Bar and Grill,10
785,Quiktrip,3
3972,Valle Luna,85
16253,Jason's Deli,20
5095,Total Wine,37
6571,L&L Hawaiian BBQ,45
21855,Logan's Roadhouse,47
21479,Mike and Ronda's The Place,127
6804,Jiffy Lube,4
8323,Total Wine & More,55
19854,On-Auk-Mor,4
15492,Costco Wholesale,16
18274,Santisi Brothers - Pizzeria & Sports Grill,113
22714,The White Chocolate Grill,269
359,Starbucks Coffee Co,7
437,McDonald's Restaurants,3
11243,5 & Diner,20
14348,Hi-Health,3
3749,Joe's New York Pizza,85
862,Breakfast Joynt,142
869,Levinson Dental Ageless Smiles,6
1488,Simonmed Imaging,6
13845,Pizza Fresh,5
1850,Einstein Bros Bagels,10
1905,Divinity Tattoo,12
2578,Upper Crust Pizza Patio Lounge & Wine Bar,119
13623,The Phoenician,160
2218,Circle K,3
2449,Millennium Scottsdale Resort & Villas,31
2651,Native New Yorker,30
2938,Fry's Food & Drug Stores & Fry's Marketplace,3
15566,Paradise Bakery & Cafe,27
2990,Petco,5
3061,Sonora Quest Laboratories,3
22876,Times Square Pizzeria,66
3203,Denny's Restaurant,4
3245,The Shops at Norterra,13
15602,Blue Martini,107
3799,Ammaccapane's Restaurant & Sports Bar,12
3839,All About Books & Comics,32
18393,Cvs Pharmacy,4
13325,7-Eleven Food Stores,3
20995,Az Music,9
4461,PetSmart,3
6377,Denny's Restaurant,8
8802,Red Devil Italian Restaurant,35
6012,Satisfied Frog On Bell,64
15696,Manuel's Mexican Restaurant,47
8927,Hot Bagels,53
7284,Carl's Jr,3
7724,Wells Fargo Bank,3
8859,Sports Authority,10
13991,Danny's Family Car Wash,18
11485,Dillard's,21
21880,USPS Post Office Phoenix Sierra Adobe,4
11589,BevMo!,12
12194,Full Belly Deli,7
15568,NY Bagels and Deli,26
13008,Happy Valley Towne Center,4
16829,Bevmo,6
17120,Paradise Valley Mall,55
17433,Old Country Buffet,12
17586,Bagel Gourmet,13
17960,BevMo,7
18399,Safeway,9
19025,5 & Diner Deer Valley,12
19788,PetSmart,6
20468,The Home Depot,7
20533,Barbeques Galore,3
21575,Discount Tire,8
10704,Blu Burger Grille,4
21297,Renegade Tap & Kitchen,94
9271,The Chuck Box,213
18849,Il Bosco Pizza,49
6734,Sushi Eye,130
2983,Blu Burger Grille,4
14207,Michaels Arts & Crafts,11
14408,The Handlebar Tempe,41
7495,Rehab Burger Therapy,110
9351,Pig & Pickle,58
21064,Los Dos Molinos,37
20451,America's Taco Shop,14
415,Hooters,7
19209,Spinato's Pizza,140
17493,Dottie's True Blue Cafe,36
12461,Streets of New York,13
3806,Roadrunner Lounge,6
9857,Buca di Beppo,52
3655,Rehab Burger Therapy,110
