RecommendationId,calc_user_avg_stars,calc_user_rev_count
19437,,
19510,,
20510,,
12717,,
20938,,
21268,,
21270,,
6179,,
3500,,
17452,,
11056,,
13119,,
7648,,
19987,,
10052,,
20284,,
9022,,
11792,,
1968,,
6046,,
5002,,
178,,
9226,,
15746,,
8122,,
2722,,
18792,,
18364,,
9821,,
21335,,
19632,,
2604,,
15101,,
14028,,
22546,,
3191,,
19417,,
6894,,
12185,,
11470,,
2591,,
13913,,
16960,,
2946,,
8945,,
15736,,
12044,,
16835,,
21659,,
13576,,
19736,,
14682,,
4694,,
6241,,
3724,,
10490,,
16956,,
8045,,
14376,,
20313,,
3315,,
15222,,
10507,,
21750,,
11418,,
3919,,
18258,,
20157,,
7087,,
11478,,
11633,,
12038,,
7565,,
21427,,
14798,,
12109,,
16266,,
3663,,
22800,,
7133,,
20805,,
17785,,
2680,,
20746,,
2021,,
812,,
1419,,
6767,,
7777,,
8772,,
8976,,
11011,,
17930,,
11191,,
16207,,
18388,,
19009,,
19529,,
20002,,
20656,,
22725,,
22873,,
5726,,
3267,,
17646,,
12880,,
9034,,
12350,,
16889,,
14341,,
2934,,
21289,,
19369,,
5243,,
5418,,
6401,,
17140,,
11741,,
7313,,
20996,,
15106,,
10950,,
6710,,
4294,,
16827,,
9065,,
17242,,
6780,,
10361,,
430,,
3171,,
19909,,
15743,,
6191,,
20416,,
12839,,
13434,,
6094,,
6451,,
9853,,
20917,,
10595,,
9784,,
6096,,
19549,,
17532,,
13429,,
17698,,
16797,,
5535,,
6139,,
21669,,
1204,,
11185,,
191,,
9117,,
18490,,
12967,,
6808,,
4071,,
16017,,
14646,,
13350,,
4704,,
10250,,
2954,,
20971,,
5209,,
11569,,
285,,
12018,,
4588,,
1740,,
13850,,
2913,,
22199,,
4939,,
8809,,
14928,,
11433,,
14482,,
21892,,
11348,,
6713,,
15982,,
21286,,
5200,,
12088,,
516,,
5804,,
353,,
17055,,
15749,,
7406,,
10315,,
14862,,
6198,,
1885,,
12251,,
13172,,
18371,4.428571428571429,7.0
18445,4.428571428571429,7.0
11742,4.428571428571429,7.0
11431,4.428571428571429,7.0
21691,,
663,,
5570,,
12714,,
2126,,
14278,,
11684,,
1351,,
1489,,
3679,,
1575,,
3091,,
12101,,
3472,,
3524,,
3750,,
3848,,
5522,,
1453,,
9461,,
9928,,
12422,,
13443,,
14146,,
14337,,
15584,,
5386,,
15767,,
17209,,
17327,,
19298,,
20732,,
21140,,
21688,,
2448,,
22748,,
22078,,
22085,,
22140,,
3022,,
2028,,
4257,,
11329,,
6758,,
3827,,
14079,,
2302,,
17324,,
13578,,
2824,,
18548,,
12529,,
8796,,
20788,,
22544,,
3567,,
19862,,
2039,,
15169,,
22032,,
16159,,
19999,,
20520,,
21896,,
21639,,
15985,,
4397,,
1551,,
14831,,
17908,,
4917,,
5865,,
9920,,
395,,
4754,,
19922,,
15404,,
21388,,
11629,,
19977,,
7240,,
15682,,
4436,,
15601,,
6634,,
4406,,
471,,
17010,,
918,,
1312,,
21660,,
3222,,
3419,,
6158,,
18666,,
7077,,
9642,,
14694,,
8363,,
19725,,
9161,,
9601,,
16222,,
10422,,
11530,,
12366,,
12838,,
14878,,
15193,,
16342,,
16849,,
17178,,
19112,,
21484,,
22541,,
17780,,
18779,,
3804,,
5327,,
19576,,
2679,,
17617,,
10037,,
15975,,
18654,,
21636,,
14983,,
5947,,
16149,,
5462,,
933,,
4146,,
13371,,
6061,,
7329,,
8209,,
11697,,
9433,,
10332,,
11542,,
5862,,
21946,,
6424,,
15586,,
16352,,
3454,,
10114,,
4281,,
12289,,
8166,,
19495,,
20053,,
22444,,
10196,,
9649,,
10994,,
14654,4.453333333333333,75.0
19126,4.453333333333333,75.0
22124,4.453333333333333,75.0
856,4.453333333333333,75.0
22750,4.453333333333333,75.0
5427,4.453333333333333,75.0
14763,4.453333333333333,75.0
8638,4.453333333333333,75.0
10606,4.453333333333333,75.0
92,4.453333333333333,75.0
9746,4.453333333333333,75.0
21450,4.453333333333333,75.0
17392,4.453333333333333,75.0
4410,4.453333333333333,75.0
9997,4.453333333333333,75.0
10213,4.453333333333333,75.0
12830,4.453333333333333,75.0
19061,4.453333333333333,75.0
20629,4.453333333333333,75.0
10042,,
22279,,
5211,,
8185,,
10205,,
21059,,
20659,,
21088,,
20016,,
4358,,
18858,,
5515,,
1622,,
22557,,
21095,,
14255,,
5866,,
17478,,
18860,,
3790,,
20722,,
20662,,
4844,,
3691,,
2214,,
5252,,
7729,,
8436,,
10220,,
10265,,
20997,,
10454,,
12117,,
13228,,
14432,,
16229,,
18877,3.9166666666666665,12.0
19046,,
19356,,
19451,,
19998,,
22925,,
22401,,
18095,,
22879,,
11916,,
17694,,
2587,,
9930,,
1705,,
11003,,
8069,,
8760,,
13937,,
9991,,
19202,,
5518,,
15370,,
22141,,
18988,,
11639,,
11830,,
12747,,
15247,,
15381,,
19123,,
6591,,
20031,,
21189,,
22864,,
8058,,
11173,4.459183673469388,196.0
259,4.459183673469388,196.0
164,4.459183673469388,196.0
16063,4.459183673469388,196.0
16081,4.459183673469388,196.0
101,4.459183673469388,196.0
7704,4.459183673469388,196.0
11153,4.459183673469388,196.0
4640,4.459183673469388,196.0
6811,4.459183673469388,196.0
22597,4.459183673469388,196.0
303,4.459183673469388,196.0
6264,4.459183673469388,196.0
8841,4.459183673469388,196.0
19562,4.459183673469388,196.0
4453,4.459183673469388,196.0
14328,4.459183673469388,196.0
4727,4.459183673469388,196.0
17231,4.459183673469388,196.0
20390,4.459183673469388,196.0
18191,4.459183673469388,196.0
1534,4.459183673469388,196.0
1787,4.459183673469388,196.0
12156,4.459183673469388,196.0
3515,4.459183673469388,196.0
16740,4.459183673469388,196.0
3908,4.459183673469388,196.0
11017,4.459183673469388,196.0
16930,4.459183673469388,196.0
5039,4.459183673469388,196.0
7239,4.459183673469388,196.0
8193,4.459183673469388,196.0
18764,4.459183673469388,196.0
14855,4.459183673469388,196.0
9241,4.459183673469388,196.0
18463,4.459183673469388,196.0
21709,4.459183673469388,196.0
15575,4.459183673469388,196.0
14910,4.459183673469388,196.0
15036,4.459183673469388,196.0
15490,4.459183673469388,196.0
16184,4.459183673469388,196.0
16596,4.459183673469388,196.0
20705,4.459183673469388,196.0
21053,4.459183673469388,196.0
19110,3.8333333333333335,48.0
26,3.8333333333333335,48.0
12520,3.8333333333333335,48.0
8941,3.8333333333333335,48.0
22244,3.8333333333333335,48.0
21662,,
8283,,
11930,,
3911,,
5508,,
17183,,
19264,,
2230,,
14853,,
8156,,
4504,,
13977,,
9851,,
14093,,
2040,,
19969,,
4402,,
17394,,
2357,,
1861,,
12315,,
8014,,
11871,,
166,,
7171,,
12759,,
590,,
3060,,
15241,,
19938,,
1493,,
1648,,
18631,,
12859,,
2699,,
6115,,
3167,,
14551,,
3421,,
3570,,
4393,,
17413,,
10218,,
5552,,
17515,,
13548,,
5584,,
6156,,
6340,,
7907,,
8066,,
12673,,
11708,,
21439,,
9338,,
14330,,
10538,,
11296,,
11552,,
14652,,
12145,,
18727,,
13130,,
13289,,
15330,,
16422,,
19394,,
18385,,
18713,,
19174,,
19623,,
21136,,
6200,,
20338,,
19316,,
13672,,
12075,,
3478,,
11704,,
21498,,
7822,,
13573,,
11675,,
1547,,
8388,,
11142,,
22860,,
7131,,
1026,,
15638,,
15076,,
6444,,
6215,,
13225,,
12870,,
7501,,
13560,,
16908,,
8093,,
2839,,
10679,,
5420,,
4892,,
9186,,
7524,,
1541,,
18837,,
5069,,
2056,,
1365,,
5308,,
600,,
18424,,
14713,,
6504,,
19203,,
15421,,
1517,,
4571,,
2479,,
86,,
21081,,
7060,,
4923,,
17170,,
11895,,
17308,,
4035,,
13956,,
7633,,
9671,,
17043,,
2267,,
18842,,
18304,,
17363,,
2201,,
8277,,
15378,,
1427,,
376,,
11615,,
13703,,
22147,,
2351,,
1196,,
13055,,
13990,,
7919,,
16799,,
10437,,
5874,,
20321,,
12678,,
18802,,
4907,,
1839,,
14404,,
6201,,
16613,,
21433,,
11748,,
1991,,
12390,,
5992,,
22364,,
3924,,
13974,,
13192,,
5484,,
22359,,
19941,,
6426,,
20609,,
9122,,
18648,,
22092,,
17801,,
16634,,
1922,,
19853,,
13894,,
11880,,
10460,,
21044,4.466666666666667,15.0
4147,4.466666666666667,15.0
20067,4.466666666666667,15.0
8230,4.466666666666667,15.0
3063,4.466666666666667,15.0
13310,4.466666666666667,15.0
6572,4.466666666666667,15.0
12404,3.5789473684210527,19.0
6718,3.5789473684210527,19.0
20934,,
13136,,
8708,,
8112,,
10694,,
4908,,
6712,,
2120,,
2816,,
16979,,
3058,,
3638,,
4157,4.6,5.0
4794,,
5003,,
20718,,
20318,,
6247,2.6666666666666665,6.0
7669,,
7810,,
8871,,
9086,,
9209,,
10187,,
10234,,
17662,,
10537,,
3255,,
10711,,
11297,,
11862,,
12419,3.75,4.0
14281,,
14703,,
14899,,
14940,,
16244,,
12676,,
6554,,
16412,,
16845,,
17376,,
18981,,
19138,,
19170,,
19498,,
13629,,
20546,,
21069,,
21746,3.533333333333333,30.0
7770,3.533333333333333,30.0
11709,3.533333333333333,30.0
2848,3.533333333333333,30.0
22164,,
22403,,
22458,,
22553,,
22657,,
21546,,
15484,,
21143,,
17878,,
5506,,
19747,,
886,,
4641,,
6233,,
14885,,
14083,,
1761,,
17246,,
20123,,
2240,,
19499,,
1572,,
4474,,
5833,,
6647,,
8402,,
11190,,
5303,,
17672,,
4964,,
21784,,
12095,,
653,,
7920,,
13674,,
12957,,
20571,,
22362,3.8735632183908044,87.0
17390,3.8735632183908044,87.0
4525,,
19224,,
6347,,
21265,,
15971,,
7674,,
19482,,
14827,,
9466,,
3893,,
7723,,
9823,,
10253,,
13456,,
15113,,
16877,,
17113,,
17380,,
19017,,
19544,,
19690,,
19775,,
21327,,
21537,,
21921,,
22062,,
10968,,
5678,,
7847,,
4347,,
1647,,
9622,,
22138,,
21326,,
1565,,
10684,,
306,,
351,,
10370,,
22592,,
11045,,
20503,,
19591,,
4509,,
6797,,
3448,,
15723,,
623,,
627,,
21161,,
19295,,
1792,,
13093,,
17509,,
3706,,
4734,,
5797,,
7159,,
19167,,
9945,,
20115,,
17473,3.6630434782608696,92.0
3611,3.6630434782608696,92.0
950,3.6630434782608696,92.0
12801,3.6630434782608696,92.0
15377,,
21930,,
1213,,
15182,,
11076,,
14528,,
11298,,
2133,,
5748,,
11264,,
15313,,
467,,
22200,,
1094,,
5421,,
11010,,
8637,,
15411,,
5047,,
8924,,
18480,,
17354,,
19000,,
71,,
676,,
3441,,
12991,,
8401,,
10787,,
7976,,
14137,,
18707,,
11119,,
8577,,
5404,,
7383,,
8120,,
17158,,
8519,,
2358,,
21271,,
20370,,
9591,,
6752,,
17570,,
9232,,
18970,,
9236,,
763,,
9429,,
10446,,
10546,,
10954,,
3541,,
19548,,
11650,,
11868,,
11904,,
12084,3.0476190476190474,42.0
21854,3.0476190476190474,42.0
4373,3.0476190476190474,42.0
13701,,
21016,,
14992,,
12932,,
1348,,
13515,,
15968,,
13815,,
4595,,
5116,,
8854,,
15909,,
13897,,
14050,,
14132,,
12416,,
4820,,
8390,,
10387,,
17922,,
18788,,
17311,,
701,,
9557,,
14742,,
751,,
818,,
15905,,
9950,,
19646,,
2253,,
9456,,
3383,,
8657,,
11995,,
6659,,
16047,,
20664,,
19933,,
21981,,
14800,,
11286,,
5237,,
17048,,
20655,,
2529,,
12113,,
16477,,
14979,,
6361,,
15708,,
15721,,
16597,,
19162,,
13170,,
17077,,
18293,,
18820,,
19619,,
14540,,
20096,,
21198,,
20935,,
21478,,
21830,,
1535,,
18808,,
7800,,
9,,
20257,,
22758,,
21886,3.125,40.0
20697,3.125,40.0
12790,,
4769,,
5893,,
21622,,
22030,,
8081,,
3108,,
9654,,
10357,,
20974,,
22474,,
14208,,
20441,4.4,20.0
13118,4.4,20.0
16862,4.4,20.0
19906,4.4,20.0
22094,4.4,20.0
22776,4.4,20.0
14972,4.4,20.0
16778,,
20195,,
3808,,
21058,,
13114,,
22547,,
15409,,
3897,,
1240,,
11175,,
723,,
14467,,
18118,,
20428,,
18724,,
4885,,
5661,,
22366,,
16443,,
17162,,
3896,,
10319,,
17348,,
15689,,
13224,,
20810,,
21583,,
17151,,
4321,,
15617,,
13036,,
17192,,
14584,,
18160,,
1872,,
16906,,
5805,,
21801,,
10596,,
8680,,
7885,,
8192,,
19342,,
15998,,
11591,,
599,,
3401,,
16882,,
20804,,
7566,,
1436,,
17360,,
29,,
4657,,
22857,,
10442,,
5744,,
20244,,
14697,,
19754,,
1646,,
18604,,
14610,,
563,,
8318,,
4848,,
16913,,
969,,
11496,,
15672,,
17759,,
15947,,
16861,,
19631,,
21641,,
22405,,
16479,,
21617,,
11305,,
19300,,
98,,
299,,
934,,
1366,,
1059,,
1732,,
16270,,
2017,,
2132,,
2262,,
2806,,
2271,,
2325,,
2366,,
2403,,
2418,,
2648,,
3166,,
3819,,
20973,,
15386,,
3880,,
3953,,
6488,,
18416,,
17803,,
4105,,
4514,,
2996,,
1433,,
4587,,
4808,,
18040,,
6528,,
3451,,
10962,,
18919,,
1134,,
18198,,
6614,,
6249,,
19080,,
4925,,
5135,,
5629,,
5704,,
15790,,
10928,,
5800,,
5993,,
8905,,
11743,,
6670,,
6939,,
6966,,
7043,,
8054,,
7650,,
17994,,
14685,,
8067,,
8375,,
8744,,
16534,,
8826,,
19407,,
104,,
9368,,
2274,,
11725,,
3299,,
5254,,
3391,,
775,,
17771,,
2084,,
15857,,
9267,,
8204,,
14535,,
9407,,
9462,,
9737,,
9964,,
9969,,
3561,,
10346,3.933333333333333,15.0
10435,,
10584,,
11132,,
4805,,
5764,,
14162,,
11145,,
11209,,
12140,,
12528,,
13406,,
13539,,
13644,,
14391,,
8331,,
14648,,
14802,,
15256,,
15429,,
15711,,
16875,,
15707,,
3217,,
18873,,
16879,,
17038,,
17164,,
17411,,
17519,,
16839,,
17634,,
17797,,
1010,,
17988,,
8074,,
707,,
3700,,
8574,,
14644,,
12182,,
2009,,
781,,
19622,,
14587,,
18032,,
18167,,
18203,,
12505,,
19084,,
477,,
15024,,
20032,,
18358,,
18383,3.710526315789474,38.0
18825,,
18869,,
19307,,
19695,,
19919,2.4166666666666665,24.0
20440,,
4519,,
20469,,
20796,,
20819,,
2956,,
11216,,
17184,,
11147,,
20884,,
4401,,
17257,,
20912,,
15935,,
8712,,
16467,,
7922,,
10776,,
479,,
861,,
21096,,
14674,,
19391,,
21281,,
21285,,
21802,,
22417,,
22504,,
22913,,
3858,,
14382,,
20200,,
243,,
4843,,
18522,,
2635,,
5550,,
7187,,
12670,,
10644,,
1138,,
7158,,
22854,,
10157,,
1871,,
9936,,
6427,,
17402,,
11762,,
2718,,
5043,,
22215,,
22039,,
19520,,
17808,,
17666,,
7285,,
18183,,
8369,,
20166,,
13195,,
6120,,
18374,,
5534,,
21673,,
2856,,
9465,,
718,,
1487,,
12058,,
5455,,
18471,,
22220,,
20385,,
16005,,
11097,,
14237,,
4895,,
20346,,
8616,,
10139,,
537,,
2701,,
10445,,
12050,,
13930,,
14400,,
15153,,
22301,,
5782,,
18926,,
20209,,
17574,,
18617,,
6511,,
1159,,
13286,,
12021,,
121,,
14369,,
17018,,
19436,,
15650,,
3574,,
17608,,
13608,,
10109,,
15198,,
20452,,
15561,2.9166666666666665,12.0
4198,2.9166666666666665,12.0
13601,2.9166666666666665,12.0
6559,2.9166666666666665,12.0
22468,2.9166666666666665,12.0
141,,
4335,,
13708,,
16969,,
21578,,
14020,,
440,,
695,,
1041,,
18228,,
7434,,
12632,,
8291,,
1346,,
1926,,
2607,,
13129,,
2763,,
3317,,
4079,,
4493,,
5740,,
10444,,
5456,,
7316,,
11901,,
7337,,
9613,,
10208,,
7560,,
8716,,
11347,,
10492,,
20476,,
1033,,
1828,,
21944,,
18250,,
18119,,
10352,,
12832,,
2738,,
17869,,
11595,,
11674,,
1265,,
6210,,
8127,,
9752,,
15274,,
12227,,
10860,,
16298,,
12998,,
16708,,
17566,,
576,,
13298,,
20194,,
13498,,
14430,,
5592,,
8546,,
13446,,
5295,,
9346,,
2091,,
12118,,
15747,,
17374,,
8412,,
8619,,
22914,,
17490,,
17967,,
12274,,
18143,,
18996,,
2304,,
1780,,
12206,,
914,,
5567,,
19665,,
10192,,
19194,,
20119,,
20690,,
20447,,
9862,,
20910,,
18535,,
16654,,
21048,,
21050,,
21435,4.0,18.0
11581,4.0,18.0
21588,,
4242,,
22120,,
13108,,
21799,,
3751,,
7,,
16309,,
8263,,
16817,,
19682,,
8146,,
20051,,
3697,,
2467,,
22469,,
16983,,
19038,,
1518,,
18629,,
17589,,
1378,,
16053,,
19823,,
1711,,
13470,,
16141,,
5129,,
9102,,
14835,,
1929,,
2321,,
22670,,
9735,,
8376,,
7172,,
11213,,
11410,,
1879,,
22684,,
12471,,
3354,,
12351,,
11439,,
1267,,
5242,,
5591,,
18532,,
16810,,
6400,,
17792,,
11974,,
18157,,
19211,,
3940,,
16423,,
1716,,
15412,,
2254,,
7806,,
1470,,
1811,,
2106,,
10985,,
15322,,
16181,,
18840,,
1447,,
8645,,
22703,,
13871,,
159,,
186,,
3731,,
14410,,
21294,,
19834,,
19851,,
6240,,
12596,,
18232,,
333,,
489,,
20775,,
22673,,
21307,,
703,,
714,,
19091,,
837,,
893,,
1071,,
1300,,
1699,,
2113,,
6537,,
2336,,
2520,,
2539,,
14003,,
575,,
2595,,
3465,,
3845,,
16088,,
3947,,
17879,,
3076,,
3965,,
3968,,
4017,,
4106,,
4180,,
4542,,
4749,,
4830,,
4883,,
1082,,
5020,,
20304,,
5029,,
5199,,
5290,,
5417,,
5502,,
5611,,
2945,,
5681,,
5827,3.0,2.0
5847,,
9153,,
7500,,
14819,,
4456,,
2743,,
8852,,
11235,,
11971,,
20752,,
18162,,
6091,,
6137,2.75,4.0
6503,,
15940,,
6517,,
6867,,
6890,,
7035,3.7,10.0
7446,,
10443,,
14427,,
7905,,
8133,,
21555,,
8292,,
8909,,
9064,,
5641,,
9262,,
9380,,
9677,,
9795,,
11571,,
9436,,
9953,,
10235,,
8912,,
14165,,
4383,,
10925,,
7134,,
11115,,
6952,,
11467,,
11488,,
11588,,
12069,,
12265,,
20739,,
12735,,
12860,,
12888,3.8333333333333335,30.0
15849,3.8333333333333335,30.0
20885,3.8333333333333335,30.0
13333,3.8333333333333335,30.0
9109,3.8333333333333335,30.0
904,3.8333333333333335,30.0
2707,3.8333333333333335,30.0
19180,3.8333333333333335,30.0
13102,,
13169,,
14511,,
10190,,
13389,,
11229,,
13550,,
13705,,
17923,,
13882,,
5793,,
13430,,
11340,,
4575,,
4594,,
18914,,
14190,,
14448,,
14490,,
14691,4.333333333333333,3.0
14735,,
14790,,
19808,,
14996,,
15000,,
15065,5.0,1.0
15190,,
15324,,
15361,,
22159,,
11689,,
12020,,
9757,,
3025,,
15371,,
18142,,
15413,3.425101214574899,247.0
7782,3.425101214574899,247.0
7646,3.425101214574899,247.0
15423,,
15426,,
15462,,
15549,,
15552,,
6163,,
15577,,
15611,,
11317,,
15704,,
15955,,
15997,,
16105,,
16109,,
22610,,
1544,,
19828,,
19693,,
22132,,
16547,,
16311,,
12774,,
16419,,
16864,,
17197,,
17217,,
17316,,
17465,,
14194,,
17768,,
18007,,
18150,,
11232,,
18441,,
18708,,
19599,,
19637,,
19755,,
19995,,
18180,,
10544,,
7108,,
20078,,
2079,,
20109,,
20513,,
5548,,
5649,,
20769,,
20791,,
21169,4.071428571428571,14.0
8679,4.071428571428571,14.0
7773,4.071428571428571,14.0
20199,4.071428571428571,14.0
21525,,
21786,,
14734,,
21839,,
21904,,
20364,,
4168,,
20360,,
14261,,
14287,,
21920,,
22341,,
22620,,
17647,,
22870,,
17200,,
22891,,
13194,,
20076,,
18491,,
3627,,
885,,
4608,,
17895,,
4204,,
21018,,
12592,,
10130,,
12995,,
16197,,
12211,,
14837,,
3963,,
16320,,
305,,
11222,,
11487,,
9880,,
17752,,
5664,,
22604,,
4982,,
3440,,
16815,,
12097,,
22176,,
12934,,
19117,,
21199,,
21590,3.25,16.0
20737,3.25,16.0
3836,3.25,16.0
12785,,
469,,
14859,,
10140,,
2532,,
18495,,
22659,,
10571,,
17735,,
8048,,
21460,,
966,,
15297,,
8751,,
21165,,
8269,,
1956,,
7338,,
16644,,
1837,,
6267,,
3140,,
18327,,
13912,,
907,,
8261,,
3193,,
18161,,
20904,,
2716,,
19582,,
9114,,
12850,,
21438,,
3823,,
18396,,
964,,
11681,,
11436,,
21733,,
3163,,
3828,,
20475,,
13175,,
17769,,
9985,,
5204,,
12992,,
508,,
2174,,
2223,,
5201,,
5261,,
9013,,
5285,,
5466,,
6095,4.545454545454546,11.0
3562,4.545454545454546,11.0
6512,,
1496,,
7041,3.6,10.0
15122,3.6,10.0
13474,3.6,10.0
12716,3.6,10.0
7090,,
21943,,
7263,,
7314,,
7734,,
9015,,
14087,,
7710,,
9280,,
8769,,
9826,,
9888,,
10068,,
10252,,
11043,,
17045,,
11062,,
12228,,
12963,,
13167,,
13562,,
13709,,
13934,,
2999,,
14039,,
14695,,
14541,,
14967,,
15543,,
16065,,
6285,,
16113,,
16551,,
16795,,
11020,,
18665,,
18689,,
699,,
19751,3.0,4.0
21054,,
8675,,
22269,,
22634,,
14450,,
1399,,
13877,,
18773,,
9307,,
12175,,
2457,,
552,,
14548,,
21523,,
4174,,
7207,,
10638,,
1462,,
1400,,
16828,,
20923,,
8513,,
19818,,
11170,,
13735,,
15405,,
9151,,
12103,,
11608,,
15304,,
10237,,
21895,,
15325,,
18945,,
12222,,
5376,,
9455,,
3287,,
8684,,
10135,,
14752,,
14902,,
15547,,
19234,,
3540,,
2561,,
562,,
13029,,
14686,,
18655,,
12332,,
8430,,
19390,,
18474,,
10485,,
5410,,
12166,,
12198,,
11074,,
20848,,
15952,,
22710,,
11712,,
2063,,
16417,,
6779,,
10662,,
18434,,
15464,,
21684,,
22381,,
1264,,
12446,,
14461,,
762,,
8667,,
2600,,
17744,,
1809,,
4056,,
13222,,
2639,,
12039,,
15095,,
16865,,
17764,,
18098,,
13033,,
7843,,
5033,,
5160,,
18657,,
19525,,
17203,,
16814,,
18100,,
8969,,
15579,,
5351,,
10666,3.414285714285714,70.0
11167,3.414285714285714,70.0
4264,3.414285714285714,70.0
1168,3.414285714285714,70.0
5266,3.414285714285714,70.0
3213,3.414285714285714,70.0
13557,3.414285714285714,70.0
3487,,
97,,
16442,,
18421,,
16557,,
6487,,
20343,3.4444444444444446,54.0
11038,3.4444444444444446,54.0
19282,,
15832,,
15098,,
2016,,
12481,,
12581,,
16335,,
4389,,
9941,,
20176,,
22194,,
9083,,
1430,,
2813,,
13727,,
4463,,
22828,,
14367,,
955,,
564,,
651,3.2,5.0
782,,
8602,,
929,3.6666666666666665,3.0
1098,,
1326,,
12854,,
8711,,
14044,,
4832,,
1423,,
3087,,
3288,,
3688,,
3758,,
4346,,
4521,,
4791,,
5028,,
5771,,
6685,,
6933,,
7016,,
7645,,
7787,,
8145,,
8977,,
1313,,
14880,,
18295,,
8314,3.1875,16.0
8795,,
9277,,
12322,,
18586,,
13759,,
9756,,
1758,,
7779,,
9804,3.5454545454545454,33.0
10745,,
15416,,
10810,,
11611,,
12983,,
1772,,
1511,,
8455,,
13100,,
6346,,
14833,,
15907,,
15922,,
6242,,
16083,,
16789,,
17091,,
17441,,
17805,,
17894,,
18020,,
18249,,
18281,3.6964285714285716,56.0
14684,3.6964285714285716,56.0
19374,,
20508,,
21163,,
21882,,
22397,,
22739,,
22752,,
22794,3.7333333333333334,15.0
6128,3.7333333333333334,15.0
11660,3.7333333333333334,15.0
